Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Asset
2021-05-27 00:00:00;1.350913219;1.385425568;1.345982884;1.385425568;5275627;0;0;Perseus Mining
2021-05-28 00:00:00;1.390355861;1.400216532;1.37063452;1.380495191;6512750;0;0;Perseus Mining
2021-05-31 00:00:00;1.39035592;1.439659393;1.385425585;1.429798722;6562692;0;0;Perseus Mining
2021-06-01 00:00:00;1.424868338;1.429798673;1.405146879;1.410077214;1965424;0;0;Perseus Mining
2021-06-02 00:00:00;1.400216538;1.410077209;1.36570419;1.395286202;3127849;0;0;Perseus Mining
2021-06-03 00:00:00;1.405146837;1.419937961;1.390355832;1.405146837;2261884;0;0;Perseus Mining
2021-06-04 00:00:00;1.341052527;1.345982862;1.306540179;1.32626152;5617101;0;0;Perseus Mining
2021-06-07 00:00:00;1.355843533;1.360773868;1.321331185;1.32626152;6186724;0;0;Perseus Mining
2021-06-08 00:00:00;1.345982832;1.365704173;1.341052496;1.350913167;4361227;0;0;Perseus Mining
2021-06-09 00:00:00;1.355843502;1.375564844;1.336122161;1.350913167;6246656;0;0;Perseus Mining
2021-06-10 00:00:00;1.350913214;1.390355898;1.341052543;1.370634556;7849137;0;0;Perseus Mining
2021-06-11 00:00:00;1.390355925;1.459380741;1.38542559;1.444589734;9246175;0;0;Perseus Mining
2021-06-15 00:00:00;1.419938044;1.427333489;1.390355914;1.415007591;4451656;0;0;Perseus Mining
2021-06-16 00:00:00;1.40021649;1.402681716;1.355843473;1.375564814;3960454;0;0;Perseus Mining
2021-06-17 00:00:00;1.34105249;1.35337827;1.321331149;1.336122155;5931799;0;0;Perseus Mining
2021-06-18 00:00:00;1.341052502;1.375564849;1.326261496;1.365704179;8423019;0;0;Perseus Mining
2021-06-21 00:00:00;1.341052527;1.341052527;1.306540179;1.32626152;3702877;0;0;Perseus Mining
2021-06-22 00:00:00;1.365704137;1.378030034;1.350913131;1.360773802;7940790;0;0;Perseus Mining
2021-06-23 00:00:00;1.355843549;1.380495227;1.336122207;1.370634556;3389863;0;0;Perseus Mining
2021-06-24 00:00:00;1.360773849;1.380495191;1.338587281;1.380495191;4997810;0;0;Perseus Mining
2021-06-25 00:00:00;1.400216543;1.41500755;1.375564867;1.410077214;3870069;0;0;Perseus Mining
2021-06-28 00:00:00;1.395286174;1.434728974;1.375564833;1.419937968;5043208;0;0;Perseus Mining
2021-06-29 00:00:00;1.405146851;1.43472898;1.400216515;1.43472898;5521666;0;0;Perseus Mining
2021-06-30 00:00:00;1.405146891;1.449520028;1.405146891;1.439659357;3996664;0;0;Perseus Mining
2021-07-01 00:00:00;1.444589674;1.498823363;1.439659338;1.493893027;4448365;0;0;Perseus Mining
2021-07-02 00:00:00;1.498823279;1.50621884;1.484032273;1.484032273;1925348;0;0;Perseus Mining
2021-07-05 00:00:00;1.498823368;1.543196504;1.493893033;1.508684039;3027232;0;0;Perseus Mining
2021-07-06 00:00:00;1.50868405;1.543196516;1.498823379;1.538266063;3339652;0;0;Perseus Mining
2021-07-07 00:00:00;1.562917799;1.587569475;1.540731232;1.587569475;4792546;0;0;Perseus Mining
2021-07-08 00:00:00;1.597430205;1.597430205;1.528405392;1.538266063;3820528;0;0;Perseus Mining
2021-07-09 00:00:00;1.503753607;1.513614277;1.459380591;1.469241261;6189525;0;0;Perseus Mining
2021-07-12 00:00:00;1.47417168;1.484032351;1.459380674;1.479102015;3322334;0;0;Perseus Mining
2021-07-13 00:00:00;1.47417168;1.498823357;1.469241345;1.479102015;2520223;0;0;Perseus Mining
2021-07-14 00:00:00;1.474171767;1.518544788;1.469241432;1.503753781;1362293;0;0;Perseus Mining
2021-07-15 00:00:00;1.508683962;1.533335637;1.503753627;1.513614297;3605760;0;0;Perseus Mining
2021-07-16 00:00:00;1.508684122;1.523475129;1.49882345;1.518544793;2170065;0;0;Perseus Mining
2021-07-19 00:00:00;1.479102098;1.513614448;1.459380756;1.48896277;4500439;0;0;Perseus Mining
2021-07-20 00:00:00;1.479102027;1.51854471;1.459380685;1.508684039;4589202;0;0;Perseus Mining
2021-07-21 00:00:00;1.543196589;1.557987596;1.493893115;1.518544793;7257495;0;0;Perseus Mining
2021-07-22 00:00:00;1.518544793;1.528405464;1.491428006;1.518544793;4807444;0;0;Perseus Mining
2021-07-23 00:00:00;1.518544809;1.562917948;1.496358357;1.562917948;4977604;0;0;Perseus Mining
2021-07-26 00:00:00;1.5431966;1.553057272;1.518544804;1.548126936;2448184;0;0;Perseus Mining
2021-07-27 00:00:00;1.557987522;1.572778528;1.523475056;1.538266063;3717628;0;0;Perseus Mining
2021-07-28 00:00:00;1.523474981;1.548126775;1.508683976;1.54319644;7085665;0;0;Perseus Mining
2021-07-29 00:00:00;1.557987555;1.629477479;1.55305722;1.627012253;7789638;0;0;Perseus Mining
2021-07-30 00:00:00;1.646733564;1.66152457;1.622081887;1.651663899;4278569;0;0;Perseus Mining
2021-08-02 00:00:00;1.651663907;1.693571817;1.646733571;1.66645503;5426857;0;0;Perseus Mining
2021-08-03 00:00:00;1.617151535;1.627012206;1.582639187;1.607290864;3009898;0;0;Perseus Mining
2021-08-04 00:00:00;1.602360575;1.631942588;1.59743024;1.627012253;3509780;0;0;Perseus Mining
2021-08-05 00:00:00;1.622081922;1.6467336;1.612221251;1.641803265;2443387;0;0;Perseus Mining
2021-08-06 00:00:00;1.607290884;1.607290884;1.533335734;1.553057194;5530220;0;0;Perseus Mining
2021-08-09 00:00:00;1.484032362;1.508684039;1.464311021;1.508684039;5885136;0;0;Perseus Mining
2021-08-10 00:00:00;1.48896268;1.493893016;1.454450333;1.464311004;2576431;0;0;Perseus Mining
2021-08-11 00:00:00;1.44951998;1.44951998;1.41007718;1.419937968;6564661;0;0;Perseus Mining
2021-08-12 00:00:00;1.439659321;1.454450327;1.415007527;1.449519992;4435461;0;0;Perseus Mining
2021-08-13 00:00:00;1.449519915;1.459380585;1.439659245;1.45445025;2760138;0;0;Perseus Mining
2021-08-16 00:00:00;1.469241327;1.479101998;1.429798645;1.43472898;3251737;0;0;Perseus Mining
2021-08-17 00:00:00;1.439659399;1.451985179;1.429798727;1.444589734;2333677;0;0;Perseus Mining
2021-08-18 00:00:00;1.41993798;1.454450327;1.400216521;1.449519992;2857531;0;0;Perseus Mining
2021-08-19 00:00:00;1.429798686;1.454450363;1.415007562;1.439659357;3248019;0;0;Perseus Mining
2021-08-20 00:00:00;1.419938051;1.434729058;1.410077262;1.429798722;2267723;0;0;Perseus Mining
2021-08-23 00:00:00;1.410077123;1.469241261;1.405146788;1.469241261;3465394;0;0;Perseus Mining
2021-08-24 00:00:00;1.508683955;1.533335631;1.49389295;1.498823285;5356311;0;0;Perseus Mining
2021-08-25 00:00:00;1.508684016;1.508684016;1.434728986;1.449519992;3384226;0;0;Perseus Mining
2021-08-26 00:00:00;1.439659321;1.459380662;1.41993798;1.449519992;4167076;0;0;Perseus Mining
2021-08-27 00:00:00;1.449519992;1.459380662;1.437194095;1.449519992;5223206;0;0;Perseus Mining
2021-08-30 00:00:00;1.469241437;1.518544793;1.469241437;1.518544793;4519845;0;0;Perseus Mining
2021-08-31 00:00:00;1.538265979;1.553057102;1.521009865;1.528405309;3602960;0;0;Perseus Mining
2021-09-01 00:00:00;1.528405469;1.553057265;1.518544798;1.533335805;3223843;0;0;Perseus Mining
2021-09-02 00:00:00;1.548126754;1.548126754;1.48403228;1.498823285;3714683;0;0;Perseus Mining
2021-09-03 00:00:00;1.503753614;1.523474954;1.469241268;1.484032273;3850037;0;0;Perseus Mining
2021-09-06 00:00:00;1.493893033;1.51854471;1.491427924;1.508684039;3255898;0;0;Perseus Mining
2021-09-07 00:00:00;1.508684039;1.523475045;1.498823368;1.508684039;3087844;0;0;Perseus Mining
2021-09-08 00:00:00;1.479102083;1.479102083;1.429798727;1.444589734;4047408;0;0;Perseus Mining
2021-09-09 00:00:00;1.42979871;1.439659381;1.390355908;1.400216579;3637218;0;0;Perseus Mining
2021-09-10 00:00:00;1.419937968;1.434728974;1.41007718;1.419937968;3500981;0;0;Perseus Mining
2021-09-13 00:00:00;1.410077192;1.449519992;1.405146857;1.449519992;6777373;0;0;Perseus Mining
2021-09-14 00:00:00;1.454450339;1.488962686;1.449520003;1.479102015;7828662;0;0;Perseus Mining
2021-09-15 00:00:00;1.488962784;1.543196594;1.484032448;1.533335805;4962693;0;0;Perseus Mining
2021-09-16 00:00:00;1.523474988;1.572778457;1.523474988;1.557987452;6087041;0;0;Perseus Mining
2021-09-17 00:00:00;1.508683949;1.508683949;1.449519928;1.484032273;12738381;0;0;Perseus Mining
2021-09-20 00:00:00;1.439659344;1.449520015;1.385425537;1.410077214;4899721;0;0;Perseus Mining
2021-09-21 00:00:00;1.405146927;1.456915509;1.395286256;1.429798722;3689685;0;0;Perseus Mining
2021-09-22 00:00:00;1.444589586;1.488962602;1.424868246;1.469241261;4173305;0;0;Perseus Mining
2021-09-23 00:00:00;1.469241261;1.484032267;1.449519921;1.469241261;2870047;0;0;Perseus Mining
2021-09-24 00:00:00;1.429798705;1.444589711;1.375564897;1.385425568;4269011;0;0;Perseus Mining
2021-09-27 00:00:00;1.37063452;1.395286197;1.350913179;1.380495191;3120341;0;0;Perseus Mining
2021-09-28 00:00:00;1.350913119;1.365704124;1.326261443;1.331191778;2649850;0;0;Perseus Mining
2021-09-29 00:00:00;1.301609786;1.375564814;1.291748998;1.375564814;5920100;0;0;Perseus Mining
2021-09-30 00:00:00;1.341052508;1.400216532;1.341052508;1.380495191;5350088;0;0;Perseus Mining
2021-10-01 00:00:00;1.395286154;1.415007495;1.370634478;1.375564814;3723583;0;0;Perseus Mining
2021-10-04 00:00:00;1.385425532;1.402681764;1.380495196;1.395286202;2305651;0;0;Perseus Mining
2021-10-05 00:00:00;1.380495174;1.439659315;1.380495174;1.43472898;3173252;0;0;Perseus Mining
2021-10-06 00:00:00;1.424868387;1.444589729;1.400216591;1.429798722;2821288;0;0;Perseus Mining
2021-10-07 00:00:00;1.474171758;1.488962765;1.454450415;1.474171758;3243474;0;0;Perseus Mining
2021-10-08 00:00:00;1.449519998;1.476636783;1.449519998;1.464311004;2024395;0;0;Perseus Mining
2021-10-11 00:00:00;1.459380674;1.493893022;1.444589668;1.479102015;4436321;0;0;Perseus Mining
2021-10-12 00:00:00;1.479101965;1.55305711;1.469241294;1.54319644;4382272;0;0;Perseus Mining
2021-10-13 00:00:00;1.493892963;1.543196432;1.464310952;1.528405309;4579301;0;0;Perseus Mining
2021-10-14 00:00:00;1.582639249;1.681246079;1.577708914;1.671385407;8706875;0;0;Perseus Mining
2021-10-15 00:00:00;1.651663953;1.700967426;1.63194261;1.686176419;8028166;0;0;Perseus Mining
2021-10-18 00:00:00;1.681246048;1.720688732;1.656594253;1.696037054;4774602;0;0;Perseus Mining
2021-10-19 00:00:00;1.735479727;1.735479727;1.641803236;1.66645503;8826200;0;0;Perseus Mining
2021-10-20 00:00:00;1.666454987;1.681245993;1.631942522;1.661524534;9060887;0;0;Perseus Mining
2021-10-21 00:00:00;1.666454981;1.681245987;1.627012181;1.646733522;5137521;0;0;Perseus Mining
2021-10-22 00:00:00;1.62208187;1.631942541;1.597430193;1.607290864;6748048;0;0;Perseus Mining
2021-10-25 00:00:00;1.607290875;1.641803223;1.587569533;1.636872888;4312453;0;0;Perseus Mining
2021-10-26 00:00:00;1.636872924;1.65166393;1.607290911;1.627012253;3829711;0;0;Perseus Mining
2021-10-27 00:00:00;1.622081834;1.622081834;1.592499822;1.617151499;3593123;0;0;Perseus Mining
2021-10-28 00:00:00;1.577708811;1.612221158;1.56784814;1.602360487;3927142;0;0;Perseus Mining
2021-10-29 00:00:00;1.553057116;1.580173901;1.508683982;1.557987452;4339358;0;0;Perseus Mining
2021-11-01 00:00:00;1.56784817;1.587569511;1.557987499;1.57770884;3194919;0;0;Perseus Mining
2021-11-02 00:00:00;1.627012144;1.627012144;1.548126781;1.557987452;1423807;0;0;Perseus Mining
2021-11-03 00:00:00;1.528405317;1.572778451;1.518544646;1.54319644;4396248;0;0;Perseus Mining
2021-11-04 00:00:00;1.553057116;1.567848122;1.543196446;1.557987452;1362317;0;0;Perseus Mining
2021-11-05 00:00:00;1.587569475;1.617151487;1.572778469;1.587569475;2147768;0;0;Perseus Mining
2021-11-08 00:00:00;1.636872934;1.681246072;1.627012263;1.656594276;6128374;0;0;Perseus Mining
2021-11-09 00:00:00;1.676315726;1.676315726;1.577708898;1.627012253;9487476;0;0;Perseus Mining
2021-11-10 00:00:00;1.617151505;1.631942511;1.602360499;1.631942511;4761792;0;0;Perseus Mining
2021-11-11 00:00:00;1.651663917;1.705897725;1.651663917;1.696037054;5123505;0;0;Perseus Mining
2021-11-12 00:00:00;1.740410012;1.76259658;1.725619006;1.745340347;5589527;0;0;Perseus Mining
2021-11-15 00:00:00;1.765061672;1.816830251;1.755201002;1.799574137;6228685;0;0;Perseus Mining
2021-11-16 00:00:00;1.789713508;1.81929552;1.769992049;1.804504514;4183878;0;0;Perseus Mining
2021-11-17 00:00:00;1.789713536;1.799574207;1.769992077;1.779852748;6602881;0;0;Perseus Mining
2021-11-18 00:00:00;1.799574143;1.826690928;1.789713472;1.814365149;6688823;0;0;Perseus Mining
2021-11-19 00:00:00;1.8094348;1.8094348;1.765061665;1.784783006;2401465;0;0;Perseus Mining
2021-11-22 00:00:00;1.774922396;1.779852731;1.730549377;1.735479712;3365839;0;0;Perseus Mining
2021-11-23 00:00:00;1.715758401;1.725619072;1.681246053;1.710828066;2554241;0;0;Perseus Mining
2021-11-24 00:00:00;1.666454987;1.681245993;1.649198755;1.661524534;2983827;0;0;Perseus Mining
2021-11-25 00:00:00;1.666454987;1.681245993;1.646733528;1.661524534;3169607;0;0;Perseus Mining
2021-11-26 00:00:00;1.646733528;1.671385322;1.631942522;1.661524534;2511641;0;0;Perseus Mining
2021-11-29 00:00:00;1.646733617;1.686176419;1.641803281;1.686176419;4618852;0;0;Perseus Mining
2021-11-30 00:00:00;1.656594181;1.661524516;1.617151499;1.617151499;4415727;0;0;Perseus Mining
2021-12-01 00:00:00;1.577708871;1.607290884;1.550591967;1.553057194;6758551;0;0;Perseus Mining
2021-12-02 00:00:00;1.518212914;1.538123884;1.498301943;1.503279686;4642609;0.015;0;Perseus Mining
2021-12-03 00:00:00;1.493324118;1.498301861;1.458479922;1.468435407;3990872;0;0;Perseus Mining
2021-12-06 00:00:00;1.473413152;1.523190575;1.473413152;1.498301864;5242501;0;0;Perseus Mining
2021-12-07 00:00:00;1.458479961;1.483368673;1.428613388;1.463457704;5431579;0;0;Perseus Mining
2021-12-08 00:00:00;1.493324203;1.555546045;1.48834646;1.548079371;4713557;0;0;Perseus Mining
2021-12-09 00:00:00;1.533146063;1.54807929;1.528168321;1.528168321;2227274;0;0;Perseus Mining
2021-12-10 00:00:00;1.423635687;1.533146143;1.413680202;1.533146143;5282740;0;0;Perseus Mining
2021-12-13 00:00:00;1.553057076;1.585412462;1.523190621;1.567990422;2952571;0;0;Perseus Mining
2021-12-14 00:00:00;1.572968206;1.612790147;1.567990463;1.592879176;3112973;0;0;Perseus Mining
2021-12-15 00:00:00;1.558034974;1.567990459;1.518212914;1.518212914;3355056;0;0;Perseus Mining
2021-12-16 00:00:00;1.473413154;1.538123804;1.473413154;1.513235092;4556831;0;0;Perseus Mining
2021-12-17 00:00:00;1.602834578;1.612790063;1.558034897;1.558034897;9889503;0;0;Perseus Mining
2021-12-20 00:00:00;1.553057036;1.572968124;1.533146066;1.558034897;2850165;0;0;Perseus Mining
2021-12-21 00:00:00;1.543101592;1.597856878;1.543101592;1.582923651;2577695;0;0;Perseus Mining
2021-12-22 00:00:00;1.553057077;1.587901393;1.543101592;1.582923651;2332814;0;0;Perseus Mining
2021-12-23 00:00:00;1.632701118;1.635190048;1.602834662;1.607812405;3202761;0;0;Perseus Mining
2021-12-24 00:00:00;1.622745593;1.622745593;1.592879138;1.612790108;515344;0;0;Perseus Mining
2021-12-29 00:00:00;1.612790148;1.627723376;1.587901435;1.622745633;11141194;0;0;Perseus Mining
2021-12-30 00:00:00;1.612790147;1.622745632;1.597856919;1.607812405;2191761;0;0;Perseus Mining
2021-12-31 00:00:00;1.622745593;1.63767882;1.612790108;1.612790108;1500347;0;0;Perseus Mining
2022-01-04 00:00:00;1.622745634;1.637678862;1.602834663;1.637678862;2443721;0;0;Perseus Mining
2022-01-05 00:00:00;1.632701038;1.635189968;1.612790068;1.617767811;2500587;0;0;Perseus Mining
2022-01-06 00:00:00;1.582923646;1.582923646;1.523190618;1.523190618;3852445;0;0;Perseus Mining
2022-01-07 00:00:00;1.493324164;1.553057073;1.493324164;1.538123846;4556988;0;0;Perseus Mining
2022-01-10 00:00:00;1.513235092;1.528168319;1.500790796;1.513235092;2027052;0;0;Perseus Mining
2022-01-11 00:00:00;1.518212836;1.54807929;1.513235094;1.528168321;1946986;0;0;Perseus Mining
2022-01-12 00:00:00;1.548079332;1.563012678;1.54310159;1.553057075;2213840;0;0;Perseus Mining
2022-01-13 00:00:00;1.563012718;1.567990461;1.538123886;1.548079371;2357607;0;0;Perseus Mining
2022-01-14 00:00:00;1.543101553;1.597856837;1.528168326;1.572968125;2892466;0;0;Perseus Mining
2022-01-17 00:00:00;1.563012674;1.563012674;1.49083523;1.493324161;2794632;0;0;Perseus Mining
2022-01-18 00:00:00;1.498301865;1.535634992;1.483368638;1.513235092;4023464;0;0;Perseus Mining
2022-01-19 00:00:00;1.503279684;1.508257427;1.458480001;1.473413229;3588919;0;0;Perseus Mining
2022-01-20 00:00:00;1.538123887;1.58292369;1.528168402;1.563012719;4431929;0;0;Perseus Mining
2022-01-21 00:00:00;1.503279649;1.538123846;1.498301906;1.538123846;4812143;0;0;Perseus Mining
2022-01-24 00:00:00;1.523190575;1.523190575;1.493324121;1.498301864;2619931;0;0;Perseus Mining
2022-01-25 00:00:00;1.51323513;1.563012674;1.473413191;1.493324161;6848989;0;0;Perseus Mining
2022-01-27 00:00:00;1.528168357;1.53563503;1.458479962;1.478390932;8043563;0;0;Perseus Mining
2022-01-28 00:00:00;1.478390931;1.488346416;1.421146833;1.463457704;10790191;0;0;Perseus Mining
2022-01-31 00:00:00;1.473413187;1.47839093;1.418657902;1.448524475;4500974;0;0;Perseus Mining
2022-02-01 00:00:00;1.453502221;1.508257388;1.438568994;1.493324161;5489609;0;0;Perseus Mining
2022-02-02 00:00:00;1.503279649;1.563012677;1.503279649;1.538123846;3660481;0;0;Perseus Mining
2022-02-03 00:00:00;1.493324121;1.523190575;1.493324121;1.498301864;2860036;0;0;Perseus Mining
2022-02-04 00:00:00;1.46843545;1.523190618;1.463457708;1.523190618;3164901;0;0;Perseus Mining
2022-02-07 00:00:00;1.483368678;1.52816836;1.483368678;1.523190618;2988164;0;0;Perseus Mining
2022-02-08 00:00:00;1.563012672;1.563012672;1.47341319;1.478390932;7797340;0;0;Perseus Mining
2022-02-09 00:00:00;1.468435411;1.513235092;1.460968738;1.513235092;7726085;0;0;Perseus Mining
2022-02-10 00:00:00;1.513235173;1.558034975;1.498301945;1.548079371;15136074;0;0;Perseus Mining
2022-02-11 00:00:00;1.493324158;1.503279643;1.463457704;1.463457704;5663423;0;0;Perseus Mining
2022-02-14 00:00:00;1.533146104;1.582923647;1.523190619;1.538123846;8843589;0;0;Perseus Mining
2022-02-15 00:00:00;1.577945866;1.582923609;1.538123809;1.558034897;5944342;0;0;Perseus Mining
2022-02-16 00:00:00;1.523190658;1.538123886;1.503279687;1.533146143;2857541;0;0;Perseus Mining
2022-02-17 00:00:00;1.56301272;1.587901433;1.533146146;1.577945948;5810639;0;0;Perseus Mining
2022-02-18 00:00:00;1.622745555;1.667545236;1.617767812;1.632701039;7931963;0;0;Perseus Mining
2022-02-21 00:00:00;1.642656565;1.677500762;1.63270108;1.642656565;7421791;0;0;Perseus Mining
2022-02-22 00:00:00;1.632701118;1.647634346;1.602834663;1.622745633;5737755;0;0;Perseus Mining
2022-02-23 00:00:00;1.64265656;1.64265656;1.523190622;1.582923651;6809735;0;0;Perseus Mining
2022-02-24 00:00:00;1.602834634;1.831811027;1.602834634;1.77705574;12760489;0;0;Perseus Mining
2022-02-25 00:00:00;1.712345085;1.78203348;1.677500769;1.732256055;8883150;0;0;Perseus Mining
2022-02-28 00:00:00;1.747189212;1.816877723;1.702389531;1.816877723;12329581;0;0;Perseus Mining
2022-03-01 00:00:00;1.712345122;1.722300607;1.662567577;1.682478666;13527813;0;0;Perseus Mining
2022-03-02 00:00:00;1.712345125;1.757144808;1.697411897;1.74221158;18031187;0;0;Perseus Mining
2022-03-03 00:00:00;1.727278236;1.782033401;1.727278236;1.75714469;9031460;0;0;Perseus Mining
2022-03-04 00:00:00;1.757144734;1.821855504;1.737233765;1.81190002;10657824;0;0;Perseus Mining
2022-03-07 00:00:00;1.870000005;1.924999952;1.870000005;1.904999971;8827724;0.0081;0;Perseus Mining
2022-03-08 00:00:00;1.99000001;2.019999981;1.850000024;1.875;11711264;0;0;Perseus Mining
2022-03-09 00:00:00;1.924999952;1.950000048;1.875;1.919999957;9660038;0;0;Perseus Mining
2022-03-10 00:00:00;1.88499999;1.932500005;1.86500001;1.909999967;6936972;0;0;Perseus Mining
2022-03-11 00:00:00;1.940000057;1.950000048;1.870000005;1.899999976;7658919;0;0;Perseus Mining
2022-03-14 00:00:00;1.889999986;1.952499986;1.889999986;1.929999948;6053288;0;0;Perseus Mining
2022-03-15 00:00:00;1.879999995;1.889999986;1.835000038;1.860000014;5981945;0;0;Perseus Mining
2022-03-16 00:00:00;1.815000057;1.909999967;1.784999967;1.879999995;6427694;0;0;Perseus Mining
2022-03-17 00:00:00;1.909999967;1.934999943;1.875;1.879999995;5177394;0;0;Perseus Mining
2022-03-18 00:00:00;1.899999976;1.950000048;1.875;1.940000057;18437371;0;0;Perseus Mining
2022-03-21 00:00:00;1.950000048;1.955000043;1.879999995;1.914999962;4961929;0;0;Perseus Mining
2022-03-22 00:00:00;1.934999943;1.970000029;1.934999943;1.940000057;3519788;0;0;Perseus Mining
2022-03-23 00:00:00;1.940000057;1.940000057;1.88499999;1.889999986;4855374;0;0;Perseus Mining
2022-03-24 00:00:00;1.904999971;1.919999957;1.88499999;1.889999986;4711406;0;0;Perseus Mining
2022-03-25 00:00:00;1.889999986;1.965000033;1.879999995;1.950000048;6799455;0;0;Perseus Mining
2022-03-28 00:00:00;1.950000048;1.965000033;1.924999952;1.929999948;4313096;0;0;Perseus Mining
2022-03-29 00:00:00;1.929999948;1.950000048;1.894999981;1.950000048;4853972;0;0;Perseus Mining
2022-03-30 00:00:00;1.940000057;1.980000019;1.894999981;1.950000048;6270290;0;0;Perseus Mining
2022-03-31 00:00:00;1.970000029;1.992499948;1.955000043;1.960000038;5463148;0;0;Perseus Mining
2022-04-01 00:00:00;1.924999952;1.940000057;1.840000033;1.855000019;5829844;0;0;Perseus Mining
2022-04-04 00:00:00;1.875;1.899999976;1.86500001;1.894999981;5601701;0;0;Perseus Mining
2022-04-05 00:00:00;1.860000014;1.879999995;1.820000052;1.850000024;5781477;0;0;Perseus Mining
2022-04-06 00:00:00;1.784999967;1.809999943;1.737499952;1.745000005;6656502;0;0;Perseus Mining
2022-04-07 00:00:00;1.774999976;1.774999976;1.75;1.754999995;3904875;0;0;Perseus Mining
2022-04-08 00:00:00;1.794999957;1.799999952;1.754999995;1.784999967;3770629;0;0;Perseus Mining
2022-04-11 00:00:00;1.789999962;1.870000005;1.789999962;1.870000005;8875148;0;0;Perseus Mining
2022-04-12 00:00:00;1.879999995;1.909999967;1.86500001;1.894999981;3864743;0;0;Perseus Mining
2022-04-13 00:00:00;1.919999957;1.940000057;1.899999976;1.934999943;3490666;0;0;Perseus Mining
2022-04-14 00:00:00;1.965000033;1.995000005;1.950000048;1.99000001;4977141;0;0;Perseus Mining
2022-04-19 00:00:00;2;2.089999914;2;2.029999971;6901708;0;0;Perseus Mining
2022-04-20 00:00:00;2.00999999;2.029999971;1.965000033;1.975000024;4183673;0;0;Perseus Mining
2022-04-21 00:00:00;2;2.029999971;1.950000048;1.975000024;3109171;0;0;Perseus Mining
2022-04-22 00:00:00;1.914999962;1.940000057;1.904999971;1.929999948;2867431;0;0;Perseus Mining
2022-04-26 00:00:00;1.850000024;1.899999976;1.840000033;1.879999995;5415443;0;0;Perseus Mining
2022-04-27 00:00:00;1.894999981;1.929999948;1.870000005;1.879999995;4389572;0;0;Perseus Mining
2022-04-28 00:00:00;1.914999962;1.914999962;1.875;1.909999967;5585760;0;0;Perseus Mining
2022-04-29 00:00:00;1.929999948;2.019999981;1.919999957;1.985000014;5810219;0;0;Perseus Mining
2022-05-02 00:00:00;1.940000057;1.965000033;1.904999971;1.960000038;3971992;0;0;Perseus Mining
2022-05-03 00:00:00;1.909999967;1.972499967;1.894999981;1.945000052;3105914;0;0;Perseus Mining
2022-05-04 00:00:00;1.950000048;1.970000029;1.924999952;1.940000057;3341732;0;0;Perseus Mining
2022-05-05 00:00:00;1.970000029;2.049999952;1.965000033;2.019999981;5949187;0;0;Perseus Mining
2022-05-06 00:00:00;1.99000001;1.995000005;1.919999957;1.940000057;4462164;0;0;Perseus Mining
2022-05-09 00:00:00;1.914999962;1.917500019;1.815000057;1.830000043;3357719;0;0;Perseus Mining
2022-05-10 00:00:00;1.784999967;1.789999962;1.715000033;1.784999967;7505381;0;0;Perseus Mining
2022-05-11 00:00:00;1.690000057;1.769999981;1.620000005;1.75999999;3493832;0;0;Perseus Mining
2022-05-12 00:00:00;1.75999999;1.75999999;1.674999952;1.695000052;7775551;0;0;Perseus Mining
2022-05-13 00:00:00;1.625;1.710000038;1.620000005;1.710000038;4290432;0;0;Perseus Mining
2022-05-16 00:00:00;1.700000048;1.745000005;1.674999952;1.695000052;4807407;0;0;Perseus Mining
2022-05-17 00:00:00;1.720000029;1.764999986;1.715000033;1.75;4642924;0;0;Perseus Mining
2022-05-18 00:00:00;1.745000005;1.75999999;1.720000029;1.74000001;2311280;0;0;Perseus Mining
2022-05-19 00:00:00;1.730000019;1.782500029;1.730000019;1.75;5551016;0;0;Perseus Mining
2022-05-20 00:00:00;1.784999967;1.825000048;1.779999971;1.809999943;4461659;0;0;Perseus Mining
2022-05-23 00:00:00;1.830000043;1.835000038;1.794999957;1.815000057;3589215;0;0;Perseus Mining
2022-05-24 00:00:00;1.840000033;1.889999986;1.82249999;1.875;5866124;0;0;Perseus Mining
2022-05-25 00:00:00;1.899999976;1.977499962;1.894999981;1.960000038;8488009;0;0;Perseus Mining
2022-05-26 00:00:00;1.940000057;1.950000048;1.879999995;1.904999971;8228285;0;0;Perseus Mining
2022-05-27 00:00:00;1.919999957;1.960000038;1.875;1.904999971;3874627;0;0;Perseus Mining
2022-05-30 00:00:00;1.909999967;1.957499981;1.879999995;1.950000048;4167533;0;0;Perseus Mining
2022-05-31 00:00:00;1.889999986;1.950000048;1.889999986;1.940000057;8477115;0;0;Perseus Mining
2022-06-01 00:00:00;1.894999981;1.914999962;1.872499943;1.899999976;8824854;0;0;Perseus Mining
2022-06-02 00:00:00;1.894999981;1.929999948;1.875;1.904999971;5733524;0;0;Perseus Mining
2022-06-03 00:00:00;1.955000043;1.970000029;1.917500019;1.940000057;6656905;0;0;Perseus Mining
2022-06-06 00:00:00;1.899999976;1.934999943;1.894999981;1.914999962;4295800;0;0;Perseus Mining
2022-06-07 00:00:00;1.909999967;1.924999952;1.88499999;1.909999967;3828800;0;0;Perseus Mining
2022-06-08 00:00:00;1.940000057;1.975000024;1.922500014;1.950000048;12585840;0;0;Perseus Mining
2022-06-09 00:00:00;1.940000057;1.955000043;1.894999981;1.894999981;4599770;0;0;Perseus Mining
2022-06-10 00:00:00;1.875;1.875;1.799999952;1.850000024;4896510;0;0;Perseus Mining
